Sample,Date,Actual,Predicted
64,2018-08-15,1.3155,1.30903
64,2018-08-16,1.3144,1.3080386
64,2018-08-17,1.308,1.3079599
65,2018-08-14,1.3107,1.3065375
65,2018-08-15,1.3155,1.3050491
65,2018-08-16,1.3144,1.3061267
65,2018-08-17,1.308,1.3050812
65,2018-08-20,1.3085,1.3049872
66,2018-08-15,1.3155,1.3110577
66,2018-08-16,1.3144,1.3090478
66,2018-08-17,1.308,1.3098654
66,2018-08-20,1.3085,1.3089997
66,2018-08-21,1.3048,1.3088782
67,2018-08-16,1.3144,1.3100004
67,2018-08-17,1.308,1.3082521
67,2018-08-20,1.3085,1.3092717
67,2018-08-21,1.3048,1.3082656
67,2018-08-22,1.3014,1.3081824
68,2018-08-17,1.308,1.303568
68,2018-08-20,1.3085,1.302214
68,2018-08-21,1.3048,1.3034469
68,2018-08-22,1.3014,1.3024048
68,2018-08-23,1.3057,1.3022717
69,2018-08-20,1.3085,1.3042786
69,2018-08-21,1.3048,1.302454
69,2018-08-22,1.3014,1.3034414
69,2018-08-23,1.3057,1.3026118
69,2018-08-24,1.3022,1.3024105
70,2018-08-21,1.3048,1.3009492
70,2018-08-22,1.3014,1.2992865
70,2018-08-23,1.3057,1.300402
70,2018-08-24,1.3022,1.2995057
70,2018-08-27,1.2966,1.2992989
71,2018-08-22,1.3014,1.2979767
71,2018-08-23,1.3057,1.2963127
71,2018-08-24,1.3022,1.2974081
71,2018-08-27,1.2966,1.2965667
71,2018-08-28,1.2925,1.2963115
72,2018-08-23,1.3057,1.3027505
72,2018-08-24,1.3022,1.3005397
72,2018-08-27,1.2966,1.3013428
72,2018-08-28,1.2925,1.3006357
72,2018-08-29,1.2941,1.3003725
73,2018-08-24,1.3022,1.2994913
73,2018-08-27,1.2966,1.2977567
73,2018-08-28,1.2925,1.2988155
73,2018-08-29,1.2941,1.2979052
73,2018-08-30,1.2991,1.2976803
74,2018-08-27,1.2966,1.2938077
74,2018-08-28,1.2925,1.2923547
74,2018-08-29,1.2941,1.2934941
74,2018-08-30,1.2991,1.2926062
74,2018-08-31,1.3072,1.2923224
75,2018-08-28,1.2925,1.2895128
75,2018-08-29,1.2941,1.2880802
75,2018-08-30,1.2991,1.2891433
75,2018-08-31,1.3072,1.2883676
75,2018-09-04,1.3182,1.2880037
76,2018-08-29,1.2941,1.291591
76,2018-08-30,1.2991,1.2896388
76,2018-08-31,1.3072,1.2904783
76,2018-09-04,1.3182,1.2898408
76,2018-09-05,1.3191,1.2894906
77,2018-08-30,1.2991,1.296897
77,2018-08-31,1.3072,1.294657
77,2018-09-04,1.3182,1.2953795
77,2018-09-05,1.3191,1.2947133
77,2018-09-06,1.3212,1.2944236
78,2018-08-31,1.3072,1.3049133
78,2018-09-04,1.3182,1.3025115
78,2018-09-05,1.3191,1.303122
78,2018-09-06,1.3212,1.3023773
78,2018-09-07,1.317,1.3021736
79,2018-09-04,1.3182,1.3153534
79,2018-09-05,1.3191,1.3128319
79,2018-09-06,1.3212,1.3133857
79,2018-09-07,1.317,1.3125051
79,2018-09-10,1.3159,1.3124068
80,2018-09-05,1.3191,1.3155708
80,2018-09-06,1.3212,1.3137976
80,2018-09-07,1.317,1.3146813
80,2018-09-10,1.3159,1.3135343
80,2018-09-11,1.3131,1.3135287
81,2018-09-06,1.3212,1.3166097
81,2018-09-07,1.317,1.3149029
81,2018-09-10,1.3159,1.3157855
81,2018-09-11,1.3131,1.3146983
81,2018-09-12,1.3005,1.3146782
82,2018-09-07,1.317,1.3117328
82,2018-09-10,1.3159,1.3103739
82,2018-09-11,1.3131,1.311507
82,2018-09-12,1.3005,1.3103665
82,2018-09-13,1.3005,1.3103306
83,2018-09-10,1.3159,1.310525
83,2018-09-11,1.3131,1.3088946
83,2018-09-12,1.3005,1.3099517
83,2018-09-13,1.3005,1.3089664
83,2018-09-14,1.3029,1.3088735
84,2018-09-11,1.3131,1.3080225
84,2018-09-12,1.3005,1.3063707
84,2018-09-13,1.3005,1.3074955
84,2018-09-14,1.3029,1.3065258
84,2018-09-17,1.3017,1.3064089
85,2018-09-12,1.3005,1.2954676
85,2018-09-13,1.3005,1.2945957
85,2018-09-14,1.3029,1.2960602
85,2018-09-17,1.3017,1.2950052
85,2018-09-18,1.2977,1.2947729
86,2018-09-13,1.3005,1.2966356
86,2018-09-14,1.3029,1.2947992
86,2018-09-17,1.3017,1.2957789
86,2018-09-18,1.2977,1.2951173
86,2018-09-19,1.2939,1.2948031
87,2018-09-14,1.3029,1.3000149
87,2018-09-17,1.3017,1.2978082
87,2018-09-18,1.2977,1.2986811
87,2018-09-19,1.2939,1.2979956
87,2018-09-20,1.2918,1.2977179
88,2018-09-17,1.3017,1.2994882
88,2018-09-18,1.2977,1.2975274
88,2018-09-19,1.2939,1.2985058
88,2018-09-20,1.2918,1.297676
88,2018-09-21,1.2912,1.297423
89,2018-09-18,1.2977,1.295532
89,2018-09-19,1.2939,1.2938871
89,2018-09-20,1.2918,1.2949548
89,2018-09-21,1.2912,1.2940799
89,2018-09-24,1.2934,1.2937962
90,2018-09-19,1.2939,1.2915052
90,2018-09-20,1.2918,1.289958
90,2018-09-21,1.2912,1.2909999
90,2018-09-24,1.2934,1.2901905
