Date,Actual,Predicted
2021-04-14,1.2515,1.2830321
2021-04-15,1.2539,1.2852018
2021-04-16,1.2498,1.2851255
2021-04-19,1.2534,1.2825379
2021-04-20,1.2574,1.2820003
2021-04-21,1.2484,1.2838293
2021-04-22,1.249,1.2812636
2021-04-23,1.2495,1.2834631
2021-04-26,1.2399,1.2842135
2021-04-27,1.2396,1.2844089
2021-04-28,1.2354,1.2852657
2021-04-29,1.2295,1.2862545
2021-04-30,1.2291,1.2846156
2021-05-03,1.2275,1.2789543
2021-05-04,1.232,1.276034
2021-05-05,1.2262,1.2774628
2021-05-06,1.2192,1.278845
2021-05-07,1.2137,1.2795538
2021-05-10,1.2085,1.2750963
2021-05-11,1.2092,1.2727643
2021-05-12,1.2104,1.2673582
2021-05-13,1.2147,1.2718067
2021-05-14,1.2114,1.27511
2021-05-17,1.2073,1.2741015
2021-05-18,1.2061,1.2700973
2021-05-19,1.2089,1.270007
2021-05-20,1.2049,1.2724979
2021-05-21,1.2072,1.2718416
2021-05-24,1.2082,1.2750133
2021-05-25,1.2069,1.2743046
2021-05-26,1.2111,1.2741919
2021-05-27,1.2075,1.2753162
2021-05-28,1.2087,1.2762692
2021-06-01,1.2031,1.2797235
2021-06-02,1.2047,1.2805445
2021-06-03,1.2116,1.2799442
2021-06-04,1.2088,1.284353
2021-06-07,1.2062,1.2836932
2021-06-08,1.2101,1.2828512
2021-06-09,1.2102,1.2824386
2021-06-10,1.2095,1.2848207
2021-06-11,1.2162,1.2850848
2021-06-14,1.2131,1.2876871
2021-06-15,1.2202,1.2867913
2021-06-16,1.2165,1.2857865
2021-06-17,1.2353,1.2879823
2021-06-18,1.2437,1.2849711
2021-06-21,1.237,1.2896826
2021-06-22,1.2364,1.2916507
2021-06-23,1.2286,1.2901465
2021-06-24,1.2337,1.292126
2021-06-25,1.2293,1.2928555
2021-06-28,1.2325,1.2936002
2021-06-29,1.2378,1.2942244
2021-06-30,1.2404,1.2952862
2021-07-01,1.2405,1.2856274
2021-07-02,1.2346,1.2876846
2021-07-06,1.2466,1.2860196
2021-07-07,1.2506,1.2877393
2021-07-08,1.2533,1.2843803
2021-07-09,1.2476,1.2881421
2021-07-12,1.2455,1.2888104
2021-07-13,1.2511,1.2880185
2021-07-14,1.2521,1.2874995
2021-07-15,1.2575,1.2850806
2021-07-16,1.2586,1.282878
2021-07-19,1.2752,1.2790138
2021-07-20,1.2724,1.2826791
2021-07-21,1.2538,1.2861685
2021-07-22,1.2578,1.2879502
2021-07-23,1.258,1.2906009
2021-07-26,1.254,1.2907333
2021-07-27,1.2579,1.2901989
2021-07-28,1.2563,1.2902963
2021-07-29,1.2439,1.2906965
2021-07-30,1.2466,1.2889204
2021-08-02,1.2501,1.2714764
2021-08-03,1.255,1.2740278
2021-08-04,1.2551,1.2724098
2021-08-05,1.2487,1.2741588
2021-08-06,1.2563,1.2755749
2021-08-09,1.2571,1.2787025
2021-08-10,1.2531,1.280073
2021-08-11,1.2513,1.28079
2021-08-12,1.2518,1.2801287
2021-08-13,1.2512,1.2804801
2021-08-16,1.257,1.2800508
2021-08-17,1.2622,1.2763536
2021-08-18,1.2638,1.2731687
2021-08-19,1.279,1.2732534
2021-08-20,1.2853,1.2764785
2021-08-23,1.2666,1.2791574
2021-08-24,1.2615,1.2792436
2021-08-25,1.2624,1.2804364
2021-08-26,1.2654,1.2791913
2021-08-27,1.2613,1.2816479
2021-08-30,1.2606,1.2827451
2021-08-31,1.2629,1.2812041
2021-09-01,1.2615,1.2836117
2021-09-02,1.2559,1.2850186
2021-09-03,1.2524,1.2853582
2021-09-07,1.2622,1.2842332
2021-09-08,1.2681,1.284369
2021-09-09,1.2648,1.282978
2021-09-10,1.2636,1.2797644
2021-09-13,1.2643,1.2814522
2021-09-14,1.2663,1.2789536
2021-09-15,1.2653,1.281285
2021-09-16,1.2679,1.2816176
2021-09-17,1.2738,1.2791747
2021-09-20,1.2818,1.2731929
2021-09-21,1.2789,1.2725246
2021-09-22,1.2733,1.2752341
2021-09-23,1.2662,1.2793918
2021-09-24,1.2672,1.2806554
2021-09-27,1.2643,1.2804697
2021-09-28,1.2692,1.2737813
2021-09-29,1.275,1.2740753
2021-09-30,1.2673,1.2711077
2021-10-01,1.2657,1.2964627
2021-10-04,1.2571,1.2928004
2021-10-05,1.2562,1.2961315
2021-10-06,1.2612,1.298179
2021-10-07,1.2546,1.3009263
2021-10-08,1.2477,1.3005402
2021-10-12,1.2439,1.2972692
2021-10-13,1.2448,1.2985166
2021-10-14,1.2362,1.3025377
2021-10-15,1.2387,1.3066064
2021-10-18,1.2362,1.3089503
2021-10-19,1.2354,1.3107349
2021-10-20,1.2328,1.3126206
2021-10-21,1.2339,1.3134961
2021-10-22,1.2385,1.3125443
2021-10-25,1.2373,1.3134103
2021-10-26,1.2388,1.3132583
2021-10-27,1.2337,1.3123081
2021-10-28,1.2348,1.3156041
2021-10-29,1.2397,1.3156863
2021-11-01,1.2355,1.2977974
2021-11-02,1.242,1.298196
2021-11-03,1.2416,1.3017459
2021-11-04,1.2462,1.3035076
2021-11-05,1.2439,1.3044205
2021-11-08,1.2441,1.3034208
2021-11-09,1.2457,1.3016816
2021-11-10,1.2447,1.297804
2021-11-12,1.2558,1.3001482
2021-11-15,1.2515,1.2986007
2021-11-16,1.2562,1.2994419
2021-11-17,1.2594,1.2993251
2021-11-18,1.2629,1.300391
2021-11-19,1.2631,1.2990179
2021-11-22,1.2684,1.2983997
2021-11-23,1.2712,1.3018162
2021-11-24,1.2657,1.3033773
2021-11-26,1.2756,1.2923198
2021-11-29,1.2792,1.298381
2021-11-30,1.2812,1.2895398
2021-12-01,1.2778,1.2705477
2021-12-02,1.2814,1.2769718
2021-12-03,1.2833,1.2733136
2021-12-06,1.2785,1.2774845
2021-12-07,1.2651,1.2856961
2021-12-08,1.2653,1.2856587
2021-12-09,1.2698,1.2829063
2021-12-10,1.2706,1.2871102
2021-12-13,1.2795,1.2822292
2021-12-14,1.2858,1.2788606
2021-12-15,1.2916,1.2858287
2021-12-16,1.2772,1.2815385
2021-12-17,1.283,1.2759787
2021-12-20,1.2941,1.2718828
2021-12-21,1.2927,1.2796485
2021-12-22,1.2844,1.2846985
2021-12-23,1.2809,1.2859976
2021-12-27,1.2797,1.2912985
2021-12-28,1.2814,1.290913
2021-12-29,1.281,1.2922825
2021-12-30,1.2777,1.2912129
