Date,Actual,Predicted
2020-01-17,1.3074,1.2754708827562329
2020-01-21,1.3068,1.2765895063912158
2020-01-22,1.3135,1.2761598444762399
2020-01-23,1.3144,1.2763827348841803
2020-01-24,1.3146,1.2787331841335927
2020-01-27,1.3176,1.281381260585582
2020-01-28,1.3174,1.2780470441506653
2020-01-29,1.3201,1.2798279744838075
2020-01-30,1.3216,1.276995835280985
2020-01-31,1.322,1.2840015707078862
2020-02-03,1.3295,1.299771266736032
2020-02-04,1.3266,1.2951298098356183
2020-02-05,1.3294,1.2938389331261444
2020-02-06,1.3292,1.290366096645883
2020-02-07,1.3304,1.2919553476604755
2020-02-10,1.3323,1.287997181718124
2020-02-11,1.3299,1.2883847843205347
2020-02-12,1.3243,1.2858957423077613
2020-02-13,1.3255,1.285160360007377
2020-02-14,1.3251,1.2841745415785035
2020-02-18,1.3256,1.283376624429741
2020-02-19,1.3232,1.2778322592445288
2020-02-20,1.3259,1.2792662066278178
2020-02-21,1.3217,1.2796284011055024
2020-02-24,1.3282,1.285000916658598
2020-02-25,1.3285,1.3013770161610263
2020-02-26,1.3321,1.3041316251820294
2020-02-27,1.3356,1.321139457129235
2020-02-28,1.3411,1.3274152392115517
2020-03-02,1.3334,1.382021554405519
2020-03-03,1.3352,1.3944869743790922
2020-03-04,1.3425,1.3710542617425951
2020-03-05,1.3403,1.383569597680403
2020-03-06,1.342,1.3830327326728273
2020-03-09,1.3527,1.4120526001868443
2020-03-10,1.3775,1.3987855619057123
2020-03-11,1.3748,1.4150346312070945
2020-03-12,1.3869,1.4510001990599788
2020-03-13,1.3991,1.4313101108353328
2020-03-16,1.3974,1.4850540366971061
2020-03-17,1.4188,1.4731776769194354
2020-03-18,1.4529,1.4833797482818323
2020-03-19,1.4463,1.486432424057913
2020-03-20,1.4363,1.495145448745944
2020-03-23,1.4539,1.5049912202796625
2020-03-24,1.448,1.4617242685543559
2020-03-25,1.4333,1.4547606278391778
2020-03-26,1.4045,1.4360885449064236
2020-03-27,1.4075,1.4466721615256315
2020-03-30,1.4169,1.435741607204759
2020-03-31,1.4123,1.4443355067811656
2020-04-01,1.4222,1.5037863111024854
2020-04-02,1.411,1.4979297023736446
2020-04-03,1.4132,1.4989114088955473
