Date,Actual,Predicted
2021-01-26,1.2711,1.2706724
2021-01-27,1.2782,1.2706707
2021-01-28,1.2812,1.2719493
2021-01-29,1.2776,1.2750596
2021-02-01,1.2826,1.2781508
2021-02-02,1.2815,1.2800046
2021-02-03,1.2765,1.2821938
2021-02-04,1.283,1.2824595
2021-02-05,1.2781,1.2825783
2021-02-08,1.2755,1.2827383
2021-02-09,1.2713,1.2816533
2021-02-10,1.2678,1.2805327
2021-02-11,1.2689,1.278846
2021-02-12,1.2694,1.275534
2021-02-16,1.2694,1.2731138
2021-02-17,1.2712,1.2716162
2021-02-18,1.2706,1.2714863
2021-02-19,1.2596,1.2721063
2021-02-22,1.2606,1.2716736
2021-02-23,1.261,1.2702894
2021-02-24,1.2537,1.2679126
2021-02-25,1.2528,1.26437
2021-02-26,1.2698,1.2612351
2021-03-01,1.2652,1.2620802
2021-03-02,1.2612,1.2622904
2021-03-03,1.2611,1.2637541
2021-03-04,1.2584,1.2666211
2021-03-05,1.2666,1.2675517
2021-03-08,1.2672,1.2656347
2021-03-09,1.2652,1.2655016
2021-03-10,1.2641,1.266714
2021-03-11,1.2558,1.2682463
2021-03-12,1.2471,1.2687751
2021-03-15,1.249,1.2659606
2021-03-16,1.2451,1.2618426
2021-03-17,1.2475,1.2570595
2021-03-18,1.2434,1.252886
2021-03-19,1.2511,1.2508411
2021-03-22,1.2528,1.2505713
2021-03-23,1.2548,1.2508496
2021-03-24,1.2551,1.2525418
2021-03-25,1.2613,1.2546982
2021-03-26,1.2577,1.2577924
2021-03-29,1.2592,1.2595311
2021-03-30,1.2626,1.261117
2021-03-31,1.2571,1.2625667
2021-04-01,1.2569,1.2618365
2021-04-02,1.2566,1.261457
2021-04-05,1.2512,1.2612879
2021-04-06,1.254,1.2598573
2021-04-07,1.2614,1.2579253
2021-04-08,1.2576,1.2574921
2021-04-09,1.254,1.2575159
2021-04-12,1.2556,1.2581693
2021-04-13,1.2541,1.2594305
2021-04-14,1.2515,1.2590731
2021-04-15,1.2539,1.2572144
2021-04-16,1.2498,1.2563157
2021-04-19,1.2534,1.2556137
2021-04-20,1.2574,1.2547886
2021-04-21,1.2484,1.2548196
2021-04-22,1.249,1.2549893
2021-04-23,1.2495,1.2547545
2021-04-26,1.2399,1.254491
2021-04-27,1.2396,1.2522948
2021-04-28,1.2354,1.2491683
2021-04-29,1.2295,1.2467444
2021-04-30,1.2291,1.2430576
2021-05-03,1.2275,1.2379053
2021-05-04,1.232,1.2350098
2021-05-05,1.2262,1.2323397
2021-05-06,1.2192,1.2311374
2021-05-07,1.2137,1.2304829
2021-05-10,1.2085,1.2285563
2021-05-11,1.2092,1.2248191
2021-05-12,1.2104,1.2194867
2021-05-13,1.2147,1.2154665
2021-05-14,1.2114,1.2135459
2021-05-17,1.2073,1.2135944
2021-05-18,1.2061,1.214342
2021-05-19,1.2089,1.2141819
2021-05-20,1.2049,1.2130294
2021-05-21,1.2072,1.2111729
2021-05-24,1.2082,1.210217
2021-05-25,1.2069,1.210208
2021-05-26,1.2111,1.210296
2021-05-27,1.2075,1.2104597
2021-05-28,1.2087,1.2113326
2021-06-01,1.2031,1.2109797
2021-06-02,1.2047,1.2108796
2021-06-03,1.2116,1.2101704
2021-06-04,1.2088,1.2090751
2021-06-07,1.2062,1.2091063
2021-06-08,1.2101,1.2095928
2021-06-09,1.2102,1.2109126
2021-06-10,1.2095,1.2114495
2021-06-11,1.2162,1.2111435
2021-06-14,1.2131,1.2120297
2021-06-15,1.2202,1.2135717
2021-06-16,1.2165,1.2149739
2021-06-17,1.2353,1.2169133
2021-06-18,1.2437,1.219388
2021-06-21,1.237,1.2233201
2021-06-22,1.2364,1.2294867
2021-06-23,1.2286,1.2350687
2021-06-24,1.2337,1.2390665
2021-06-25,1.2293,1.237603
2021-06-28,1.2325,1.2347567
2021-06-29,1.2378,1.2331219
2021-06-30,1.2404,1.2326483
2021-07-01,1.2405,1.2345624
2021-07-02,1.2346,1.2363839
2021-07-06,1.2466,1.2389555
2021-07-07,1.2506,1.2403309
2021-07-08,1.2533,1.2415574
2021-07-09,1.2476,1.24376
2021-07-12,1.2455,1.2471957
2021-07-13,1.2511,1.2504007
2021-07-14,1.2521,1.2504317
2021-07-15,1.2575,1.2497958
2021-07-16,1.2586,1.2500389
2021-07-19,1.2752,1.2524595
2021-07-20,1.2724,1.2567258
2021-07-21,1.2538,1.2612853
2021-07-22,1.2578,1.2649889
2021-07-23,1.258,1.2665392
2021-07-26,1.254,1.265101
2021-07-27,1.2579,1.2598865
2021-07-28,1.2563,1.256924
2021-07-29,1.2439,1.2572963
2021-07-30,1.2466,1.2562436
2021-08-02,1.2501,1.2559469
2021-08-03,1.255,1.2537334
2021-08-04,1.2551,1.2513266
2021-08-05,1.2487,1.2512882
2021-08-06,1.2563,1.2538303
2021-08-09,1.2571,1.255222
2021-08-10,1.2531,1.2559422
2021-08-11,1.2513,1.2559773
2021-08-12,1.2518,1.2563312
2021-08-13,1.2512,1.2568159
2021-08-16,1.257,1.2554342
2021-08-17,1.2622,1.254395
2021-08-18,1.2638,1.255384
2021-08-19,1.279,1.2577597
2021-08-20,1.2853,1.262039
2021-08-23,1.2666,1.2680792
2021-08-24,1.2615,1.2730337
2021-08-25,1.2624,1.2759244
2021-08-26,1.2654,1.2754515
2021-08-27,1.2613,1.2704068
2021-08-30,1.2606,1.2654623
2021-08-31,1.2629,1.2646978
2021-09-01,1.2615,1.2643094
2021-09-02,1.2559,1.2638382
2021-09-03,1.2524,1.2627038
2021-09-07,1.2622,1.2617842
2021-09-08,1.2681,1.2604954
2021-09-09,1.2648,1.2597978
2021-09-10,1.2636,1.2608341
2021-09-13,1.2643,1.2637885
2021-09-14,1.2663,1.2665308
2021-09-15,1.2653,1.2667636
2021-09-16,1.2679,1.2661624
2021-09-17,1.2738,1.2666562
2021-09-20,1.2818,1.2680045
2021-09-21,1.2789,1.2703644
2021-09-22,1.2733,1.2734739
2021-09-23,1.2662,1.2768346
2021-09-24,1.2672,1.2781439
2021-09-27,1.2643,1.2765203
2021-09-28,1.2692,1.2724373
2021-09-29,1.275,1.26937
2021-09-30,1.2673,1.2687129
2021-10-01,1.2657,1.2669461
2021-10-04,1.2571,1.2678524
2021-10-05,1.2562,1.2680064
2021-10-06,1.2612,1.2650927
2021-10-07,1.2546,1.2608925
2021-10-08,1.2477,1.2584109
2021-10-12,1.2439,1.2562869
2021-10-13,1.2448,1.2545635
2021-10-14,1.2362,1.2513214
2021-10-15,1.2387,1.2467705
2021-10-18,1.2362,1.2432033
2021-10-19,1.2354,1.2407763
2021-10-20,1.2328,1.2386756
2021-10-21,1.2339,1.2367576
2021-10-22,1.2385,1.2359691
2021-10-25,1.2373,1.2349921
2021-10-26,1.2388,1.2350588
2021-10-27,1.2337,1.2358985
2021-10-28,1.2348,1.2371237
2021-10-29,1.2397,1.2373061
2021-11-01,1.2355,1.237788
2021-11-02,1.242,1.2375079
2021-11-03,1.2416,1.2376792
2021-11-04,1.2462,1.2392956
2021-11-05,1.2439,1.2409204
2021-11-08,1.2441,1.242501
2021-11-09,1.2457,1.2445145
2021-11-10,1.2447,1.2452873
2021-11-12,1.2558,1.2458477
2021-11-15,1.2515,1.2461826
2021-11-16,1.2562,1.2481045
2021-11-17,1.2594,1.2504215
2021-11-18,1.2629,1.253227
2021-11-19,1.2631,1.2561018
2021-11-22,1.2684,1.2579529
2021-11-23,1.2712,1.2609355
2021-11-24,1.2657,1.2636317
2021-11-26,1.2756,1.2660139
2021-11-29,1.2792,1.2677503
2021-11-30,1.2812,1.2701305
2021-12-01,1.2778,1.2742151
2021-12-02,1.2814,1.2769465
2021-12-03,1.2833,1.2803016
2021-12-06,1.2785,1.2815154
2021-12-07,1.2651,1.2818167
2021-12-08,1.2653,1.2812994
