Date,Actual,Predicted
2020-08-28,1.3106,1.2225233
2020-08-31,1.3034,1.2221493
2020-09-01,1.3043,1.2224222
2020-09-02,1.3061,1.2226115
2020-09-03,1.3131,1.220562
2020-09-04,1.3095,1.2199986
2020-09-08,1.3194,1.218762
2020-09-09,1.3163,1.2199159
2020-09-10,1.3162,1.219385
2020-09-11,1.3183,1.2194737
2020-09-14,1.3172,1.2197998
2020-09-15,1.3199,1.2205678
2020-09-16,1.3164,1.2200474
2020-09-17,1.3204,1.2191415
2020-09-18,1.3179,1.2190545
2020-09-21,1.3299,1.2179143
2020-09-22,1.3313,1.2179704
2020-09-23,1.3373,1.2165314
2020-09-24,1.337,1.2162393
2020-09-25,1.3409,1.2170438
2020-09-28,1.3377,1.2174929
2020-09-29,1.3411,1.217931
2020-09-30,1.3323,1.218157
2020-10-01,1.3289,1.217917
2020-10-02,1.332,1.2178628
2020-10-05,1.3269,1.2183728
2020-10-06,1.3275,1.2180735
2020-10-07,1.3283,1.2184293
2020-10-08,1.3222,1.2187445
2020-10-09,1.312,1.2194468
2020-10-13,1.3138,1.2199761
2020-10-14,1.3147,1.2191854
2020-10-15,1.3243,1.2189469
2020-10-16,1.3194,1.2191405
2020-10-19,1.3155,1.2183008
2020-10-20,1.312,1.2184744
2020-10-21,1.313,1.2184618
2020-10-22,1.3132,1.2187333
2020-10-23,1.3147,1.2187874
2020-10-26,1.3214,1.2178353
2020-10-27,1.3156,1.2174729
2020-10-28,1.3321,1.2157507
2020-10-29,1.3365,1.215871
2020-10-30,1.3332,1.2153779
2020-11-02,1.3255,1.2164766
2020-11-03,1.3132,1.217657
2020-11-04,1.3113,1.2182734
2020-11-05,1.3045,1.219497
2020-11-06,1.3029,1.2198997
2020-11-09,1.2978,1.2206932
2020-11-10,1.2998,1.2195848
2020-11-12,1.3107,1.2194543
2020-11-13,1.3164,1.2201867
2020-11-16,1.3072,1.2210965
2020-11-17,1.3107,1.2210902
2020-11-18,1.3049,1.2204082
2020-11-19,1.3083,1.2200462
2020-11-20,1.3075,1.2200783
2020-11-23,1.3097,1.2203327
2020-11-24,1.3027,1.2206976
2020-11-25,1.2994,1.2205621
2020-11-30,1.2982,1.2195812
2020-12-01,1.2958,1.2250102
2020-12-02,1.2934,1.2257725
2020-12-03,1.2875,1.2257735
2020-12-04,1.2797,1.2263196
2020-12-07,1.2796,1.2263192
2020-12-08,1.2808,1.2270315
2020-12-09,1.2791,1.2264441
2020-12-10,1.2727,1.226005
2020-12-11,1.2767,1.2258402
2020-12-14,1.2787,1.225259
2020-12-15,1.273,1.226389
2020-12-16,1.2755,1.2269486
2020-12-17,1.2715,1.2274742
2020-12-18,1.2776,1.2272525
2020-12-21,1.2836,1.2270539
2020-12-22,1.2918,1.2270437
2020-12-23,1.2841,1.2272222
2020-12-28,1.2871,1.2275854
2020-12-29,1.2794,1.2275968
2020-12-30,1.2764,1.2274545
2020-12-31,1.2753,1.2277082
2021-01-04,1.2781,1.2343527
2021-01-05,1.27,1.2350749
2021-01-06,1.2685,1.2356181
2021-01-07,1.272,1.2354627
2021-01-08,1.2698,1.2353115
2021-01-11,1.2768,1.234197
2021-01-12,1.2745,1.2346723
2021-01-13,1.271,1.2346103
2021-01-14,1.2633,1.2340909
2021-01-15,1.2709,1.233992
2021-01-19,1.2721,1.2341353
2021-01-21,1.2634,1.2348306
2021-01-22,1.2711,1.2343465
2021-01-25,1.2747,1.2345535
2021-01-26,1.2711,1.2343457
2021-01-27,1.2782,1.2327577
2021-01-28,1.2812,1.2332162
2021-01-29,1.2776,1.2322863
