Sample,Date,Actual,Predicted
17,2020-02-06,1.3292,1.3314475
17,2020-02-07,1.3304,1.33211
17,2020-02-10,1.3323,1.330464
17,2020-02-11,1.3299,1.3294023
17,2020-02-12,1.3243,1.3294696
17,2020-02-13,1.3255,1.3271418
17,2020-02-14,1.3251,1.3251363
17,2020-02-18,1.3256,1.3259416
17,2020-02-19,1.3232,1.3254666
17,2020-02-20,1.3259000000000003,1.3279805
18,2020-02-07,1.3304,1.3307422
18,2020-02-10,1.3323,1.3315343
18,2020-02-11,1.3299,1.3303721
18,2020-02-12,1.3243,1.3290954
18,2020-02-13,1.3255,1.3292735
18,2020-02-14,1.3251,1.3268653
18,2020-02-18,1.3256,1.3248665
18,2020-02-19,1.3232,1.325446
18,2020-02-20,1.3259000000000003,1.3251084
18,2020-02-21,1.3217,1.3276889
19,2020-02-10,1.3323,1.3324639
19,2020-02-11,1.3299,1.333204
19,2020-02-12,1.3243,1.3317828
19,2020-02-13,1.3255,1.3306572
19,2020-02-14,1.3251,1.3306117
19,2020-02-18,1.3256,1.3283069
19,2020-02-19,1.3232,1.3263291
19,2020-02-20,1.3259000000000003,1.3269573
19,2020-02-21,1.3217,1.3266413
19,2020-02-24,1.3282,1.3292602
20,2020-02-11,1.3299,1.3338126
20,2020-02-12,1.3243,1.3345845
20,2020-02-13,1.3255,1.3331262
20,2020-02-14,1.3251,1.3320531
20,2020-02-18,1.3256,1.3319879
20,2020-02-19,1.3232,1.3296553
20,2020-02-20,1.3259000000000003,1.3277014
20,2020-02-21,1.3217,1.3283244
20,2020-02-24,1.3282,1.3279896
20,2020-02-25,1.3285,1.3306189
21,2020-02-12,1.3243,1.3319179
21,2020-02-13,1.3255,1.3328167
21,2020-02-14,1.3251,1.3319777
21,2020-02-18,1.3256,1.3305836
21,2020-02-19,1.3232,1.3306147
21,2020-02-20,1.3259000000000003,1.3282342
21,2020-02-21,1.3217,1.3262825
21,2020-02-24,1.3282,1.3266069
21,2020-02-25,1.3285,1.3264892
21,2020-02-26,1.3321,1.3291737
22,2020-02-13,1.3255,1.3264222
22,2020-02-14,1.3251,1.3274679
22,2020-02-18,1.3256,1.3276068
22,2020-02-19,1.3232,1.3257456
22,2020-02-20,1.3259000000000003,1.3257093
22,2020-02-21,1.3217,1.323447
22,2020-02-24,1.3282,1.3214654
22,2020-02-25,1.3285,1.3213027
22,2020-02-26,1.3321,1.3217292
22,2020-02-27,1.3356,1.3244976
23,2020-02-14,1.3251,1.327293
23,2020-02-18,1.3256,1.3282449
23,2020-02-19,1.3232,1.3275546
23,2020-02-20,1.3259000000000003,1.3262019
23,2020-02-21,1.3217,1.3255255
23,2020-02-24,1.3282,1.3236963
23,2020-02-25,1.3285,1.3217419
23,2020-02-26,1.3321,1.3218694
23,2020-02-27,1.3356,1.3223022
23,2020-02-28,1.3411,1.3251086
24,2020-02-18,1.3256,1.3267841
24,2020-02-19,1.3232,1.3278722
24,2020-02-20,1.3259000000000003,1.3271136
24,2020-02-21,1.3217,1.3258749
24,2020-02-24,1.3282,1.3251567
24,2020-02-25,1.3285,1.3234303
24,2020-02-26,1.3321,1.3215107
24,2020-02-27,1.3356,1.3216598
24,2020-02-28,1.3411,1.3220677
24,2020-03-02,1.3334,1.3247863
25,2020-02-19,1.3232,1.3275453
25,2020-02-20,1.3259000000000003,1.3286195
25,2020-02-21,1.3217,1.3276101
25,2020-02-24,1.3282,1.3264961
25,2020-02-25,1.3285,1.3257381
25,2020-02-26,1.3321,1.3240571
25,2020-02-27,1.3356,1.3221375
25,2020-02-28,1.3411,1.3224106
25,2020-03-02,1.3334,1.3227257
25,2020-03-03,1.3352,1.3253527
26,2020-02-20,1.3259000000000003,1.3250669
26,2020-02-21,1.3217,1.3262179
26,2020-02-24,1.3282,1.3257413
26,2020-02-25,1.3285,1.3243337
26,2020-02-26,1.3321,1.3237797
26,2020-02-27,1.3356,1.3220121
26,2020-02-28,1.3411,1.3200502
26,2020-03-02,1.3334,1.3201376
26,2020-03-03,1.3352,1.3205954
26,2020-03-04,1.3425,1.3231736
27,2020-02-21,1.3217,1.3278698
27,2020-02-24,1.3282,1.3288311
27,2020-02-25,1.3285,1.3275539
27,2020-02-26,1.3321,1.3265312
27,2020-02-27,1.3356,1.3257207
27,2020-02-28,1.3411,1.3240802
27,2020-03-02,1.3334,1.3221129
27,2020-03-03,1.3352,1.3225738
27,2020-03-04,1.3425,1.3227872
27,2020-03-05,1.3403,1.325353
28,2020-02-24,1.3282,1.3235822
28,2020-02-25,1.3285,1.3247228
28,2020-02-26,1.3321,1.3244871
28,2020-02-27,1.3356,1.3229238
28,2020-02-28,1.3411,1.322518
28,2020-03-02,1.3334,1.3206979
28,2020-03-03,1.3352,1.3186916
28,2020-03-04,1.3425,1.3187288
28,2020-03-05,1.3403,1.3192153
28,2020-03-06,1.342,1.3217447
29,2020-02-25,1.3285,1.3299664
29,2020-02-26,1.3321,1.330758
29,2020-02-27,1.3356,1.3288838
29,2020-02-28,1.3411,1.3281308
29,2020-03-02,1.3334,1.3271984
29,2020-03-03,1.3352,1.3256152
29,2020-03-04,1.3425,1.3236314
29,2020-03-05,1.3403,1.3243767
29,2020-03-06,1.342,1.3243766
29,2020-03-09,1.3527,1.3269168
30,2020-02-26,1.3321,1.3298242
30,2020-02-27,1.3356,1.3307685
30,2020-02-28,1.3411,1.3294652
30,2020-03-02,1.3334,1.3283948
30,2020-03-03,1.3352,1.3280063
30,2020-03-04,1.3425,1.3260775
30,2020-03-05,1.3403,1.324112
30,2020-03-06,1.342,1.3246788
30,2020-03-09,1.3527,1.3245468
30,2020-03-10,1.3775,1.3270578
31,2020-02-27,1.3356,1.334007
31,2020-02-28,1.3411,1.3347106
31,2020-03-02,1.3334,1.3328203
31,2020-03-03,1.3352,1.3319618
31,2020-03-04,1.3425,1.3315545
31,2020-03-05,1.3403,1.3295215
31,2020-03-06,1.342,1.3275529
31,2020-03-09,1.3527,1.3283898
31,2020-03-10,1.3775,1.3279932
31,2020-03-11,1.3748,1.3305119
32,2020-02-28,1.3411,1.3367028
32,2020-03-02,1.3334,1.337373
32,2020-03-03,1.3352,1.3354682
32,2020-03-04,1.3425,1.3345585
32,2020-03-05,1.3403,1.3344511
32,2020-03-06,1.342,1.3321409
32,2020-03-09,1.3527,1.3301579
32,2020-03-10,1.3775,1.3310432
32,2020-03-11,1.3748,1.33047
32,2020-03-12,1.3869,1.332999
33,2020-03-02,1.3334,1.3424892
33,2020-03-03,1.3352,1.3430007
33,2020-03-04,1.3425,1.3404284
33,2020-03-05,1.3403,1.3397799
33,2020-03-06,1.342,1.3397604
33,2020-03-09,1.3527,1.3372788
33,2020-03-10,1.3775,1.3352714
33,2020-03-11,1.3748,1.336452
33,2020-03-12,1.3869,1.335581
33,2020-03-13,1.3991,1.3380828
34,2020-03-03,1.3352,1.3348925
34,2020-03-04,1.3425,1.3358204
34,2020-03-05,1.3403,1.335533
34,2020-03-06,1.342,1.3336433
34,2020-03-09,1.3527,1.3343062
34,2020-03-10,1.3775,1.3314813
34,2020-03-11,1.3748,1.3294015
34,2020-03-12,1.3869,1.329577
34,2020-03-13,1.3991,1.329364
34,2020-03-16,1.3974,1.3320345
35,2020-03-04,1.3425,1.336728
35,2020-03-05,1.3403,1.3373471
35,2020-03-06,1.342,1.3362395
35,2020-03-09,1.3527,1.3348225
35,2020-03-10,1.3775,1.3346949
35,2020-03-11,1.3748,1.3322943
35,2020-03-12,1.3869,1.3302197
35,2020-03-13,1.3991,1.3306406
35,2020-03-16,1.3974,1.3305593
35,2020-03-17,1.4188,1.3333882
36,2020-03-05,1.3403,1.3430262
36,2020-03-06,1.342,1.3435714
36,2020-03-09,1.3527,1.3412255
36,2020-03-10,1.3775,1.3405795
36,2020-03-11,1.3748,1.3401587
36,2020-03-12,1.3869,1.3378528
36,2020-03-13,1.3991,1.3358752
36,2020-03-16,1.3974,1.3367946
36,2020-03-17,1.4188,1.3362904
36,2020-03-18,1.4529,1.3390588
37,2020-03-06,1.342,1.3417511
37,2020-03-09,1.3527,1.3426086
37,2020-03-10,1.3775,1.3411894
37,2020-03-11,1.3748,1.3400418
37,2020-03-12,1.3869,1.3401295
37,2020-03-13,1.3991,1.3375309
37,2020-03-16,1.3974,1.3355759
37,2020-03-17,1.4188,1.3360666
37,2020-03-18,1.4529,1.3356817
37,2020-03-19,1.4463,1.33841
38,2020-03-09,1.3527,1.3433229
38,2020-03-10,1.3775,1.3440546
38,2020-03-11,1.3748,1.3425031
38,2020-03-12,1.3869,1.3413892
38,2020-03-13,1.3991,1.3413507
