Date,Actual,Predicted
2020-01-17,1.3074,1.350210599728786
2020-01-21,1.3068,1.347912940411948
2020-01-22,1.3135,1.3468371765115597
2020-01-23,1.3144,1.3476922242107212
2020-01-24,1.3146,1.3416308567416484
2020-01-27,1.3176,1.3304721327723035
2020-01-28,1.3174,1.3362586995514112
2020-01-29,1.3201,1.336891657960695
2020-01-30,1.3216,1.3380469434119566
2020-01-31,1.322,1.3312441444951053
2020-02-03,1.3295,1.3406160067440174
2020-02-04,1.3266,1.3480801174081483
2020-02-05,1.3294,1.3550301766408557
2020-02-06,1.3292,1.3514500834016479
2020-02-07,1.3304,1.3503126021114331
2020-02-10,1.3323,1.351592363649292
2020-02-11,1.3299,1.3527996147521895
2020-02-12,1.3243,1.3557719838750761
2020-02-13,1.3255,1.3533993524132943
2020-02-14,1.3251,1.3535637646769947
2020-02-18,1.3256,1.3488377150939816
2020-02-19,1.3232,1.3459102719011928
2020-02-20,1.3259,1.3423409596775178
2020-02-21,1.3217,1.333618241364764
2020-02-24,1.3282,1.309680494130635
2020-02-25,1.3285,1.306697288856174
2020-02-26,1.3321,1.3102335939257193
2020-02-27,1.3356,1.29180668662757
2020-02-28,1.3411,1.3056800577978611
2020-03-02,1.3334,1.3631168081985583
2020-03-03,1.3352,1.3508414044443133
2020-03-04,1.3425,1.3573637953151836
2020-03-05,1.3403,1.3416050209749562
2020-03-06,1.342,1.3356746751517539
2020-03-09,1.3527,1.3449346305270244
2020-03-10,1.3775,1.3628657806254727
2020-03-11,1.3748,1.354727301355769
2020-03-12,1.3869,1.362825950500511
2020-03-13,1.3991,1.3810622621597621
2020-03-16,1.3974,1.372781949242938
2020-03-17,1.4188,1.3988156867384907
2020-03-18,1.4529,1.396573298682856
2020-03-19,1.4463,1.3887558975944818
2020-03-20,1.4363,1.3724531768221373
2020-03-23,1.4539,1.3807913345377505
2020-03-24,1.448,1.3606804717249223
2020-03-25,1.4333,1.343545725328102
2020-03-26,1.4045,1.3691325464870123
2020-03-27,1.4075,1.3728437823228352
2020-03-30,1.4169,1.3787453216957493
2020-03-31,1.4123,1.3620596549506734
2020-04-01,1.4222,1.3814235792642824
2020-04-02,1.411,1.3872973274786096
2020-04-03,1.4132,1.3802748752918068
2020-04-06,1.4125,1.3907681174883242
2020-04-07,1.3971,1.3861409080290377
2020-04-08,1.4015,1.39574542815264
2020-04-09,1.398,1.3936371159074274
2020-04-10,1.3967,1.3936371159074274
2020-04-13,1.3953,1.390624315188109
2020-04-14,1.3903,1.3924188895529317
2020-04-15,1.4105,1.3897037824389178
2020-04-16,1.4141,1.3941045225440722
2020-04-17,1.4026,1.399485956650668
2020-04-20,1.4067,1.3890515616048906
2020-04-21,1.4199,1.3867123585896797
2020-04-22,1.4132,1.3838954333461435
2020-04-23,1.4028,1.380045363597265
2020-04-24,1.4098,1.3827852200036579
2020-04-27,1.4042,1.3862251609381848
2020-04-28,1.3992,1.3794845276483902
2020-04-29,1.3936,1.381808291283466
2020-04-30,1.3911,1.388962151271446
2020-05-01,1.4102,1.3523793436409652
2020-05-04,1.4088,1.3449004660072494
2020-05-05,1.4025,1.3496061213286799
2020-05-06,1.4143,1.3441613379090886
2020-05-07,1.3972,1.3530708824223614
2020-05-08,1.391,1.3590558705577285
2020-05-11,1.4024,1.3526312985007427
2020-05-12,1.4009,1.3462577256513446
2020-05-13,1.4089,1.3488756630725225
2020-05-14,1.4086,1.352473065406446
2020-05-15,1.409,1.3470027485814062
2020-05-18,1.3966,1.3621727107945565
2020-05-19,1.3879,1.3513752510942714
2020-05-20,1.3911,1.3552356421207497
2020-05-21,1.3946,1.3573627630506342
2020-05-22,1.4021,1.357957460353578
2020-05-26,1.3821,1.359744354511523
2020-05-27,1.3786,1.3684911935625654
2020-05-28,1.3763,1.3639490709686901
2020-05-29,1.3809,1.3689828103376873
2020-06-01,1.3603,1.3539019306434914
2020-06-02,1.3515,1.3529350005901113
2020-06-03,1.3489,1.3602440838399337
2020-06-04,1.3513,1.3617055002503837
2020-06-05,1.342,1.367688566199934
2020-06-08,1.3379,1.3752614425102825
2020-06-09,1.3433,1.3716159578685738
2020-06-10,1.3388,1.3704567247190373
2020-06-11,1.3559,1.3491545252930768
2020-06-12,1.3587,1.3499146276989398
2020-06-15,1.3618,1.356762657651277
2020-06-16,1.3562,1.3605788265982743
2020-06-17,1.357,1.3632051508849263
2020-06-18,1.3593,1.358943530300653
2020-06-19,1.3601,1.3561333552167587
2020-06-22,1.3544,1.3557851930043971
2020-06-23,1.3509,1.3549259172167643
2020-06-24,1.3601,1.3429459297889144
2020-06-25,1.366,1.3483221857110157
2020-06-26,1.3695,1.3402193206669215
2020-06-29,1.3686,1.3416911119898065
2020-06-30,1.3614,1.3472252245197784
2020-07-01,1.3579,1.33764018077753
2020-07-02,1.3591,1.3400599577867671
2020-07-06,1.3546,1.3486696454022853
2020-07-07,1.3587,1.3435562841839503
2020-07-08,1.3539,1.3431461273193468
2020-07-09,1.3577,1.3388256008247088
2020-07-10,1.3591,1.3423228307432742
2020-07-13,1.3568,1.3379709287312271
2020-07-14,1.3606,1.3399094619119756
2020-07-15,1.3521,1.3388232373611293
2020-07-16,1.3539,1.3386651056697791
2020-07-17,1.3572,1.337633104863716
2020-07-20,1.3531,1.340020458250098
2020-07-21,1.3443,1.339417727292943
2020-07-22,1.3407,1.3378423764113057
2020-07-23,1.337,1.3282780789937652
2020-07-24,1.3425,1.322493331762306
2020-07-27,1.3383,1.3131371676289836
2020-07-28,1.3364,1.3116785421137143
2020-07-29,1.337,1.3101004253166229
2020-07-30,1.344,1.3077304758635255
2020-07-31,1.3384,1.313144439419364
2020-08-03,1.3408,1.3075064374862284
2020-08-04,1.3366,1.3035177122074548
2020-08-05,1.3254,1.291677452694575
2020-08-06,1.3285,1.290854414772557
2020-08-07,1.3393,1.2901061183010858
2020-08-10,1.335,1.2960116608812233
2020-08-11,1.3296,1.3003592004005815
2020-08-12,1.325,1.3201986114231692
2020-08-13,1.3214,1.320364088899243
2020-08-14,1.325,1.317444619507757
2020-08-17,1.3202,1.3143570340070914
2020-08-18,1.3181,1.3064414865328648
2020-08-19,1.3173,1.3071680348533936
2020-08-20,1.3177,1.3209489226982247
2020-08-21,1.3201,1.3255216933674097
2020-08-24,1.322,1.3263871402722207
2020-08-25,1.3191,1.3335818674420101
2020-08-26,1.3145,1.3366653100966095
2020-08-27,1.3111,1.3359921231947316
2020-08-28,1.3106,1.3386321975972526
2020-08-31,1.3034,1.3434094370639007
2020-09-01,1.3043,1.3386719809664986
2020-09-02,1.3061,1.3521740186368054
2020-09-03,1.3131,1.3401910091501212
2020-09-04,1.3095,1.3412388026098545
2020-09-08,1.3194,1.3280279537156507
2020-09-09,1.3163,1.3314161167699756
2020-09-10,1.3162,1.3220864651677322
2020-09-11,1.3183,1.3212764121147733
2020-09-14,1.3172,1.3262264124093297
2020-09-15,1.3199,1.3235577242556678
2020-09-16,1.3164,1.324497765469619
2020-09-17,1.3204,1.325521743678198
2020-09-18,1.3179,1.315478995570391
2020-09-21,1.3299,1.319091457009083
2020-09-22,1.3313,1.3264251056373586
2020-09-23,1.3373,1.32333936831424
2020-09-24,1.337,1.3293773792051018
2020-09-25,1.3409,1.3316853265355098
2020-09-28,1.3377,1.3408093880352288
2020-09-29,1.3411,1.3323655671918464
2020-09-30,1.3323,1.3411213133224071
2020-10-01,1.3289,1.3434051361394272
2020-10-02,1.332,1.3338705048575041
2020-10-05,1.3269,1.3410174798354182
2020-10-06,1.3275,1.3341543445854034
2020-10-07,1.3283,1.3449683408067334
2020-10-08,1.3222,1.3466439777024595
2020-10-09,1.312,1.3481731919080635
2020-10-13,1.3138,1.3557932882785229
2020-10-14,1.3147,1.3573210132025684
2020-10-15,1.3243,1.3555528162959865
2020-10-16,1.3194,1.3545819645705028
2020-10-19,1.3155,1.3475405342122888
2020-10-20,1.312,1.3517501353455577
2020-10-21,1.313,1.3491582968986682
2020-10-22,1.3132,1.3517623323718089
2020-10-23,1.3147,1.3546886990201477
2020-10-26,1.3214,1.3501079616636849
2020-10-27,1.3156,1.350385817785156
2020-10-28,1.3321,1.339649288057135
2020-10-29,1.3365,1.349058501512349
2020-10-30,1.3332,1.3436553053050948
2020-11-02,1.3255,1.3441073614826597
2020-11-03,1.3132,1.3461215112261475
2020-11-04,1.3113,1.3622584515328418
2020-11-05,1.3045,1.3611859301871367
2020-11-06,1.3029,1.355516183239917
2020-11-09,1.2978,1.3560337716633943
2020-11-10,1.2998,1.3660981425277645
2020-11-12,1.3107,1.3667045745762498
2020-11-13,1.3164,1.3719611179108175
2020-11-16,1.3072,1.3709809097527914
2020-11-17,1.3107,1.3666646107985974
2020-11-18,1.3049,1.361221073500136
2020-11-19,1.3083,1.3673710704520692
2020-11-20,1.3075,1.3566265007763467
2020-11-23,1.3097,1.3590166119398395
2020-11-24,1.3027,1.3741643549171163
2020-11-25,1.2994,1.373452243621205
2020-11-30,1.2982,1.3828697515294441
2020-12-01,1.2958,1.3711285905757682
2020-12-02,1.2934,1.363435381637476
2020-12-03,1.2875,1.3612507639136486
2020-12-04,1.2797,1.3632206874857962
2020-12-07,1.2796,1.3608633839317184
2020-12-08,1.2808,1.3550979776305387
2020-12-09,1.2791,1.3523295025812165
2020-12-10,1.2727,1.3550985645483598
2020-12-11,1.2767,1.3556985911808288
2020-12-14,1.2787,1.3602610022258153
2020-12-15,1.273,1.361782183119988
2020-12-16,1.2755,1.357875902836003
2020-12-17,1.2715,1.3575525929065468
2020-12-18,1.2776,1.357376794341025
2020-12-21,1.2836,1.3572530023009965
2020-12-22,1.2918,1.353095581238154
2020-12-23,1.2841,1.3534938265806777
2020-12-28,1.2871,1.3632445266651307
2020-12-29,1.2794,1.361839520718451
2020-12-30,1.2764,1.3621343300296365
2020-12-31,1.2753,1.3684817280010184
2021-01-04,1.2781,1.3321640070354481
2021-01-05,1.27,1.3295814692842673
2021-01-06,1.2685,1.3272222226695936
2021-01-07,1.272,1.3413275445758648
2021-01-08,1.2698,1.3491170332375366
2021-01-11,1.2768,1.3556802385129065
2021-01-12,1.2745,1.3516029721549676
2021-01-13,1.271,1.35699147308377
2021-01-14,1.2633,1.3554590099735895
2021-01-15,1.2709,1.348635024555154
2021-01-19,1.2721,1.3556608642620807
2021-01-21,1.2634,1.3639853088480896
2021-01-22,1.2711,1.3665466891400404
2021-01-25,1.2747,1.3671299572192088
2021-01-26,1.2711,1.370610698023217
2021-01-27,1.2782,1.3625915134597226
2021-01-28,1.2812,1.3639325364408597
2021-01-29,1.2776,1.356467201604335
2021-02-01,1.2826,1.3385725599254277
2021-02-02,1.2815,1.3457837035476705
2021-02-03,1.2765,1.3475987806499636
2021-02-04,1.283,1.3567355391708025
2021-02-05,1.2781,1.3573990969137417
2021-02-08,1.2755,1.356454998641215
2021-02-09,1.2713,1.3461970990387788
2021-02-10,1.2678,1.3448473650315298
2021-02-11,1.2689,1.3487582338902262
2021-02-12,1.2694,1.3550089701461336
2021-02-16,1.2694,1.3523971996204585
2021-02-17,1.2712,1.362713461683018
2021-02-18,1.2706,1.3635249137206136
2021-02-19,1.2596,1.3599946769685862
2021-02-22,1.2606,1.3476092836297828
2021-02-23,1.261,1.3495161823799326
2021-02-24,1.2537,1.3542314785845126
2021-02-25,1.2528,1.345246812893652
2021-02-26,1.2698,1.3519955707031277
2021-03-01,1.2652,1.3612908203575846
2021-03-02,1.2612,1.3539473417119614
2021-03-03,1.2611,1.3467433839392304
2021-03-04,1.2584,1.3455361132095225
2021-03-05,1.2666,1.3554356666259826
2021-03-08,1.2672,1.3487340513743395
2021-03-09,1.2652,1.35400170974491
2021-03-10,1.2641,1.3543169029982953
2021-03-11,1.2558,1.3530725584226848
2021-03-12,1.2471,1.3599362976328455
2021-03-15,1.249,1.3573525952333403
