Date,Actual,Predicted
2021-08-09,1.2571,1.2042676
2021-08-10,1.2531,1.2043449
2021-08-11,1.2513,1.2040697
2021-08-12,1.2518,1.2036259
2021-08-13,1.2512,1.2035385
2021-08-16,1.257,1.2032057
2021-08-17,1.2622,1.2034694
2021-08-18,1.2638,1.2041705
2021-08-19,1.279,1.2042787
2021-08-20,1.2853,1.2037356
2021-08-23,1.2666,1.2029912
2021-08-24,1.2615,1.2026558
2021-08-25,1.2624,1.2025677
2021-08-26,1.2654,1.203198
2021-08-27,1.2613,1.2023623
2021-08-30,1.2606,1.2022712
2021-08-31,1.2629,1.2020806
2021-09-01,1.2615,1.2079179
2021-09-02,1.2559,1.2074853
2021-09-03,1.2524,1.2074182
2021-09-07,1.2622,1.2076485
2021-09-08,1.2681,1.2079632
2021-09-09,1.2648,1.2082019
2021-09-10,1.2636,1.2086701
2021-09-13,1.2643,1.2086002
2021-09-14,1.2663,1.2091212
2021-09-15,1.2653,1.2084699
2021-09-16,1.2679,1.2089335
2021-09-17,1.2738,1.209667
2021-09-20,1.2818,1.2109836
2021-09-21,1.2789,1.2109042
2021-09-22,1.2733,1.2102321
2021-09-23,1.2662,1.2097975
2021-09-24,1.2672,1.2099868
2021-09-27,1.2643,1.209979
2021-09-28,1.2692,1.2112424
2021-09-29,1.275,1.2112092
2021-09-30,1.2673,1.2116878
2021-10-01,1.2657,1.2168684
2021-10-04,1.2571,1.2157199
2021-10-05,1.2562,1.2156763
2021-10-06,1.2612,1.215604
2021-10-07,1.2546,1.2156433
2021-10-08,1.2477,1.2152611
2021-10-12,1.2439,1.2156097
2021-10-13,1.2448,1.2151912
2021-10-14,1.2362,1.2157005
2021-10-15,1.2387,1.2155671
2021-10-18,1.2362,1.2160908
2021-10-19,1.2354,1.2158055
2021-10-20,1.2328,1.2154174
2021-10-21,1.2339,1.2149793
2021-10-22,1.2385,1.2151365
2021-10-25,1.2373,1.2157857
2021-10-26,1.2388,1.216065
2021-10-27,1.2337,1.2159823
2021-10-28,1.2348,1.2156657
2021-10-29,1.2397,1.2160287
2021-11-01,1.2355,1.2041205
2021-11-02,1.242,1.2043259
2021-11-03,1.2416,1.2036854
2021-11-04,1.2462,1.2035291
2021-11-05,1.2439,1.2030104
2021-11-08,1.2441,1.2027485
2021-11-09,1.2457,1.2029737
2021-11-10,1.2447,1.2038523
2021-11-12,1.2558,1.2027402
2021-11-15,1.2515,1.2029562
2021-11-16,1.2562,1.2026695
2021-11-17,1.2594,1.2029499
2021-11-18,1.2629,1.2027996
2021-11-19,1.2631,1.2032298
2021-11-22,1.2684,1.2039574
2021-11-23,1.2712,1.2042497
2021-11-24,1.2657,1.2040399
2021-11-26,1.2756,1.2058607
2021-11-29,1.2792,1.2050254
2021-11-30,1.2812,1.2070078
2021-12-01,1.2778,1.1981416
2021-12-02,1.2814,1.1970215
2021-12-03,1.2833,1.197974
2021-12-06,1.2785,1.19691
2021-12-07,1.2651,1.195274
2021-12-08,1.2653,1.1952348
2021-12-09,1.2698,1.1960533
2021-12-10,1.2706,1.1956457
2021-12-13,1.2795,1.1964573
2021-12-14,1.2858,1.1972946
2021-12-15,1.2916,1.1962785
2021-12-16,1.2772,1.1966817
2021-12-17,1.283,1.197127
2021-12-20,1.2941,1.1983752
2021-12-21,1.2927,1.1964786
2021-12-22,1.2844,1.1954999
2021-12-23,1.2809,1.1947658
2021-12-27,1.2797,1.1938884
2021-12-28,1.2814,1.19395
2021-12-29,1.281,1.1937423
2021-12-30,1.2777,1.1938772
