Date,Actual,Predicted
2020-05-14,1.4086,1.3882633
2020-05-15,1.409,1.3902113
2020-05-18,1.3966,1.3947821
2020-05-19,1.3879,1.3963649
2020-05-20,1.3911,1.3975825
2020-05-21,1.3946,1.3947206
2020-05-22,1.4021,1.3897445
2020-05-26,1.3821,1.384285
2020-05-27,1.3786,1.3831407
2020-05-28,1.3763,1.3848224
2020-05-29,1.3809,1.3841546
2020-06-01,1.3603,1.3786986
2020-06-02,1.3515,1.3706738
2020-06-03,1.3489,1.3676726
2020-06-04,1.3513,1.3635875
2020-06-05,1.342,1.3566589
2020-06-08,1.3379,1.3470427
2020-06-09,1.3433,1.343038
2020-06-10,1.3388,1.3409793
2020-06-11,1.3559,1.3383199
2020-06-12,1.3587,1.3354903
2020-06-15,1.3618,1.3367395
2020-06-16,1.3562,1.340635
2020-06-17,1.357,1.34527
2020-06-18,1.3593,1.3514442
2020-06-19,1.3601,1.3523384
2020-06-22,1.3544,1.3519019
2020-06-23,1.3509,1.3507788
2020-06-24,1.3601,1.351275
2020-06-25,1.366,1.3511024
2020-06-26,1.3695,1.3498911
2020-06-29,1.3686,1.3494924
2020-06-30,1.3614,1.352712
2020-07-01,1.3579,1.3576474
2020-07-02,1.3591,1.3596314
2020-07-06,1.3546,1.3587698
2020-07-07,1.3587,1.3555347
2020-07-08,1.3539,1.3522006
2020-07-09,1.3577,1.3508447
2020-07-10,1.3591,1.350282
2020-07-13,1.3568,1.3496568
2020-07-14,1.3606,1.350184
2020-07-15,1.3521,1.3501093
2020-07-16,1.3539,1.3513227
2020-07-17,1.3572,1.3510582
2020-07-20,1.3531,1.3501612
2020-07-21,1.3443,1.3491528
2020-07-22,1.3407,1.3471236
2020-07-23,1.337,1.3469771
2020-07-24,1.3425,1.3444917
2020-07-27,1.3383,1.3396097
2020-07-28,1.3364,1.3354876
2020-07-29,1.337,1.3338857
2020-07-30,1.344,1.3335222
2020-07-31,1.3384,1.3337606
2020-08-03,1.3408,1.332512
2020-08-04,1.3366,1.3330753
2020-08-05,1.3254,1.3344064
2020-08-06,1.3285,1.3344319
2020-08-07,1.3393,1.3317438
2020-08-10,1.335,1.3295925
2020-08-11,1.3296,1.3263468
2020-08-12,1.325,1.3255774
2020-08-13,1.3214,1.3283257
2020-08-14,1.325,1.328537
2020-08-17,1.3202,1.3244581
2020-08-18,1.3181,1.3209006
2020-08-19,1.3173,1.3186315
2020-08-20,1.3177,1.3175268
2020-08-21,1.3201,1.3166039
2020-08-24,1.322,1.3145318
2020-08-25,1.3191,1.3140599
2020-08-26,1.3145,1.3145059
2020-08-27,1.3111,1.3152941
2020-08-28,1.3106,1.3154306
2020-08-31,1.3034,1.3138206
2020-09-01,1.3043,1.3109678
2020-09-02,1.3061,1.3078362
2020-09-03,1.3131,1.3054352
2020-09-04,1.3095,1.3036988
2020-09-08,1.3194,1.3028475
2020-09-09,1.3163,1.3050541
2020-09-10,1.3162,1.3078339
2020-09-11,1.3183,1.3103861
2020-09-14,1.3172,1.3118515
2020-09-15,1.3199,1.3138773
2020-09-16,1.3164,1.3133651
2020-09-17,1.3204,1.3139014
2020-09-18,1.3179,1.3145096
2020-09-21,1.3299,1.3146281
2020-09-22,1.3313,1.3153116
2020-09-23,1.3373,1.3162341
2020-09-24,1.337,1.31933
2020-09-25,1.3409,1.3231329
2020-09-28,1.3377,1.3283558
2020-09-29,1.3411,1.330823
2020-09-30,1.3323,1.3330878
