"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27_2020","PPP","TOT","NATUSD","A","2014",0.716496,
"EU27_2020","PPP","TOT","NATUSD","A","2015",0.718859,
"EU27_2020","PPP","TOT","NATUSD","A","2016",0.694352,
"EU27_2020","PPP","TOT","NATUSD","A","2017",0.686689,
"EU27_2020","PPP","TOT","NATUSD","A","2018",0.678201,
"EU27_2020","PPP","TOT","NATUSD","A","2019",0.680299,
"EU27_2020","PPP","TOT","NATUSD","A","2020",0.668221,
"EU27_2020","PPP","TOT","NATUSD","A","2021",0.66,
"ALB","PPP","TOT","NATUSD","A","2009",44.337984,
"ALB","PPP","TOT","NATUSD","A","2010",44.196121,
"ALB","PPP","TOT","NATUSD","A","2011",43.857571,
"ALB","PPP","TOT","NATUSD","A","2012",43.655279,
"ALB","PPP","TOT","NATUSD","A","2013",44.113521,
"ALB","PPP","TOT","NATUSD","A","2014",42.893912,
"ALB","PPP","TOT","NATUSD","A","2015",42.705915,
"ALB","PPP","TOT","NATUSD","A","2016",42.385666,
"ALB","PPP","TOT","NATUSD","A","2017",42.255465,
"ALB","PPP","TOT","NATUSD","A","2018",42.302702,
"ALB","PPP","TOT","NATUSD","A","2019",42.343174,
"ALB","PPP","TOT","NATUSD","A","2020",42.498076,
"SRB","PPP","TOT","NATUSD","A","2009",33.262548,
"SRB","PPP","TOT","NATUSD","A","2010",34.833387,
"SRB","PPP","TOT","NATUSD","A","2011",36.323581,
"SRB","PPP","TOT","NATUSD","A","2012",37.982549,
"SRB","PPP","TOT","NATUSD","A","2013",39.322683,
"SRB","PPP","TOT","NATUSD","A","2014",39.801943,
"SRB","PPP","TOT","NATUSD","A","2015",40.737463,
"SRB","PPP","TOT","NATUSD","A","2016",40.454952,
"SRB","PPP","TOT","NATUSD","A","2017",40.820835,
"SRB","PPP","TOT","NATUSD","A","2018",41.004083,
"SRB","PPP","TOT","NATUSD","A","2019",41.475113,
"SRB","PPP","TOT","NATUSD","A","2020",41.768579,
"GEO","PPP","TOT","NATUSD","A","2009",0.674959,
"GEO","PPP","TOT","NATUSD","A","2010",0.761853,
"GEO","PPP","TOT","NATUSD","A","2011",0.811295,
"GEO","PPP","TOT","NATUSD","A","2012",0.743101,
"GEO","PPP","TOT","NATUSD","A","2013",0.724774,
"GEO","PPP","TOT","NATUSD","A","2014",0.722902,
"GEO","PPP","TOT","NATUSD","A","2015",0.753517,
"GEO","PPP","TOT","NATUSD","A","2016",0.747673,
"GEO","PPP","TOT","NATUSD","A","2017",0.804572,
"GEO","PPP","TOT","NATUSD","A","2018",0.819973,
"GEO","PPP","TOT","NATUSD","A","2019",0.847421,
"GEO","PPP","TOT","NATUSD","A","2020",0.898298,
