"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","INDPROD","MFG","IDX2015","M","2013-03",97.15909,
"DEU","INDPROD","MFG","IDX2015","M","2013-04",97.45989,
"DEU","INDPROD","MFG","IDX2015","M","2013-05",96.75802,
"DEU","INDPROD","MFG","IDX2015","M","2013-06",98.46257,
"DEU","INDPROD","MFG","IDX2015","M","2013-07",96.95856,
"DEU","INDPROD","MFG","IDX2015","M","2013-08",99.06417,
"DEU","INDPROD","MFG","IDX2015","M","2013-09",98.46257,
"DEU","INDPROD","MFG","IDX2015","M","2013-10",97.86096,
"DEU","INDPROD","MFG","IDX2015","M","2013-11",99.86631,
"DEU","INDPROD","MFG","IDX2015","M","2013-12",100.2674,
"DEU","INDPROD","MFG","IDX2015","M","2014-01",99.66578,
"DEU","INDPROD","MFG","IDX2015","M","2014-02",99.86631,
"DEU","INDPROD","MFG","IDX2015","M","2014-03",100.0668,
"DEU","INDPROD","MFG","IDX2015","M","2014-04",99.76604,
"DEU","INDPROD","MFG","IDX2015","M","2014-05",98.96391,
"DEU","INDPROD","MFG","IDX2015","M","2014-06",98.96391,
"DEU","INDPROD","MFG","IDX2015","M","2014-07",101.0695,
"DEU","INDPROD","MFG","IDX2015","M","2014-08",97.15909,
"DEU","INDPROD","MFG","IDX2015","M","2014-09",99.36497,
"DEU","INDPROD","MFG","IDX2015","M","2014-10",99.66578,
"DEU","INDPROD","MFG","IDX2015","M","2014-11",99.76604,
"DEU","INDPROD","MFG","IDX2015","M","2014-12",101.4706,
"DEU","INDPROD","MFG","IDX2015","M","2015-01",98.96391,
"DEU","INDPROD","MFG","IDX2015","M","2015-02",99.66578,
"DEU","INDPROD","MFG","IDX2015","M","2015-03",99.76604,
"DEU","INDPROD","MFG","IDX2015","M","2015-04",100.3676,
"DEU","INDPROD","MFG","IDX2015","M","2015-05",100.3676,
"DEU","INDPROD","MFG","IDX2015","M","2015-06",100.4679,
"DEU","INDPROD","MFG","IDX2015","M","2015-07",101.8717,
"DEU","INDPROD","MFG","IDX2015","M","2015-08",99.36497,
"DEU","INDPROD","MFG","IDX2015","M","2015-09",99.56551,
"DEU","INDPROD","MFG","IDX2015","M","2015-10",100.4679,
"DEU","INDPROD","MFG","IDX2015","M","2015-11",99.46524,
"DEU","INDPROD","MFG","IDX2015","M","2015-12",99.66578,
"DEU","INDPROD","MFG","IDX2015","M","2016-01",101.9719,
"DEU","INDPROD","MFG","IDX2015","M","2016-02",101.7714,
"DEU","INDPROD","MFG","IDX2015","M","2016-03",100.5682,
"DEU","INDPROD","MFG","IDX2015","M","2016-04",101.3703,
"DEU","INDPROD","MFG","IDX2015","M","2016-05",99.56551,
"DEU","INDPROD","MFG","IDX2015","M","2016-06",101.9719,
"DEU","INDPROD","MFG","IDX2015","M","2016-07",100.1671,
"DEU","INDPROD","MFG","IDX2015","M","2016-08",102.2727,
"DEU","INDPROD","MFG","IDX2015","M","2016-09",101.8717,
"DEU","INDPROD","MFG","IDX2015","M","2016-10",102.373,
"DEU","INDPROD","MFG","IDX2015","M","2016-11",101.9719,
"DEU","INDPROD","MFG","IDX2015","M","2016-12",99.76604,
"DEU","INDPROD","MFG","IDX2015","M","2017-01",101.6711,
"DEU","INDPROD","MFG","IDX2015","M","2017-02",102.8743,
"DEU","INDPROD","MFG","IDX2015","M","2017-03",102.373,
"DEU","INDPROD","MFG","IDX2015","M","2017-04",103.6765,
"DEU","INDPROD","MFG","IDX2015","M","2017-05",104.1778,
"DEU","INDPROD","MFG","IDX2015","M","2017-06",104.2781,
"DEU","INDPROD","MFG","IDX2015","M","2017-07",104.8797,
"DEU","INDPROD","MFG","IDX2015","M","2017-08",107.7874,
"DEU","INDPROD","MFG","IDX2015","M","2017-09",106.3837,
"DEU","INDPROD","MFG","IDX2015","M","2017-10",104.4786,
"DEU","INDPROD","MFG","IDX2015","M","2017-11",108.5896,
"DEU","INDPROD","MFG","IDX2015","M","2017-12",107.4866,
"DEU","INDPROD","MFG","IDX2015","M","2018-01",106.885,
"DEU","INDPROD","MFG","IDX2015","M","2018-02",105.2807,
"DEU","INDPROD","MFG","IDX2015","M","2018-03",106.5842,
"DEU","INDPROD","MFG","IDX2015","M","2018-04",105.9826,
"DEU","INDPROD","MFG","IDX2015","M","2018-05",108.0882,
"DEU","INDPROD","MFG","IDX2015","M","2018-06",108.0882,
"DEU","INDPROD","MFG","IDX2015","M","2018-07",105.5816,
"DEU","INDPROD","MFG","IDX2015","M","2018-08",106.484,
"DEU","INDPROD","MFG","IDX2015","M","2018-09",105.9826,
"DEU","INDPROD","MFG","IDX2015","M","2018-10",105.5816,
"DEU","INDPROD","MFG","IDX2015","M","2018-11",103.6765,
"DEU","INDPROD","MFG","IDX2015","M","2018-12",104.2781,
"DEU","INDPROD","MFG","IDX2015","M","2019-01",103.1751,
"DEU","INDPROD","MFG","IDX2015","M","2019-02",103.6765,
"DEU","INDPROD","MFG","IDX2015","M","2019-03",104.2781,
"DEU","INDPROD","MFG","IDX2015","M","2019-04",101.5709,
"DEU","INDPROD","MFG","IDX2015","M","2019-05",102.8743,
"DEU","INDPROD","MFG","IDX2015","M","2019-06",101.8717,
"DEU","INDPROD","MFG","IDX2015","M","2019-07",101.2701,
"DEU","INDPROD","MFG","IDX2015","M","2019-08",102.2727,
"DEU","INDPROD","MFG","IDX2015","M","2019-09",100.9693,
"DEU","INDPROD","MFG","IDX2015","M","2019-10",99.66578,
"DEU","INDPROD","MFG","IDX2015","M","2019-11",100.0668,
"DEU","INDPROD","MFG","IDX2015","M","2019-12",97.7607,
"DEU","INDPROD","MFG","IDX2015","M","2020-01",100.2674,
"DEU","INDPROD","MFG","IDX2015","M","2020-02",101.7714,
"DEU","INDPROD","MFG","IDX2015","M","2020-03",90.74198,
"DEU","INDPROD","MFG","IDX2015","M","2020-04",70.9893,
"DEU","INDPROD","MFG","IDX2015","M","2020-05",79.3115,
"DEU","INDPROD","MFG","IDX2015","M","2020-06",88.53609,
"DEU","INDPROD","MFG","IDX2015","M","2020-07",90.04011,
"DEU","INDPROD","MFG","IDX2015","M","2020-08",90.34091,
"DEU","INDPROD","MFG","IDX2015","M","2020-09",92.44653,
"DEU","INDPROD","MFG","IDX2015","M","2020-10",95.35428,
"DEU","INDPROD","MFG","IDX2015","M","2020-11",96.65775,
"DEU","INDPROD","MFG","IDX2015","M","2020-12",97.05882,
"DEU","INDPROD","MFG","IDX2015","M","2021-01",97.15909,
"DEU","INDPROD","MFG","IDX2015","M","2021-02",95.15374,
"DEU","INDPROD","MFG","IDX2015","M","2021-03",95.95588,
"DEU","INDPROD","MFG","IDX2015","M","2021-04",95.75535,
"DEU","INDPROD","MFG","IDX2015","M","2021-05",95.15374,
"DEU","INDPROD","MFG","IDX2015","M","2021-06",94.85294,
"DEU","INDPROD","MFG","IDX2015","M","2021-07",95.75535,
"DEU","INDPROD","MFG","IDX2015","M","2021-08",92.54679,
"DEU","INDPROD","MFG","IDX2015","M","2021-09",91.44385,
"DEU","INDPROD","MFG","IDX2015","M","2021-10",93.85027,
"DEU","INDPROD","MFG","IDX2015","M","2021-11",94.3516,
"DEU","INDPROD","MFG","IDX2015","M","2021-12",95.95588,
"GRC","INDPROD","MFG","IDX2015","M","2008-09",130.1939,"P"
"GRC","INDPROD","MFG","IDX2015","M","2008-10",128.6962,"P"
"GRC","INDPROD","MFG","IDX2015","M","2008-11",124.2033,"P"
"GRC","INDPROD","MFG","IDX2015","M","2008-12",124.3032,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-01",115.9165,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-02",122.2065,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-03",117.2144,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-04",116.5155,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-05",117.7136,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-06",117.2144,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-07",118.5124,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-08",114.4188,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-09",116.5155,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-10",113.4204,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-11",118.113,"P"
"GRC","INDPROD","MFG","IDX2015","M","2009-12",116.1161,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-01",111.5234,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-02",112.2223,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-03",115.0179,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-04",110.6248,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-05",112.422,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-06",113.4204,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-07",106.8308,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-08",111.8229,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-09",104.9339,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-10",112.1225,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-11",111.7231,"P"
"GRC","INDPROD","MFG","IDX2015","M","2010-12",111.4236,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-01",107.5297,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-02",105.6328,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-03",103.0369,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-04",99.54239,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-05",100.7405,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-06",99.3427,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-07",105.4331,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-08",99.94176,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-09",105.8324,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-10",95.14935,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-11",97.14619,"P"
"GRC","INDPROD","MFG","IDX2015","M","2011-12",93.25235,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-01",97.64539,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-02",93.95124,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-03",94.35061,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-04",95.84824,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-05",98.74365,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-06",96.04793,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-07",100.0416,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-08",102.8372,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-09",99.3427,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-10",99.64223,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-11",96.84666,"P"
"GRC","INDPROD","MFG","IDX2015","M","2012-12",94.55029,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-01",96.9465,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-02",93.95124,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-03",96.04793,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-04",98.24445,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-05",96.74682,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-06",101.6391,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-07",95.54871,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-08",98.14461,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-09",97.34587,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-10",94.94966,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-11",93.05267,"P"
"GRC","INDPROD","MFG","IDX2015","M","2013-12",94.45045,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-01",96.2476,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-02",96.74682,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-03",94.94966,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-04",96.44729,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-05",99.14302,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-06",100.0416,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-07",101.04,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-08",98.44413,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-09",97.04634,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-10",99.54239,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-11",99.64223,"P"
"GRC","INDPROD","MFG","IDX2015","M","2014-12",97.84508,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-01",98.8435,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-02",100.9402,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-03",101.9386,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-04",101.5392,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-05",95.7484,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-06",95.84824,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-07",93.65172,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-08",101.4394,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-09",100.0416,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-10",100.1414,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-11",103.2365,"P"
"GRC","INDPROD","MFG","IDX2015","M","2015-12",106.6312,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-01",103.1367,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-02",101.2397,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-03",101.1399,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-04",104.834,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-05",102.5377,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-06",100.1414,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-07",103.1367,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-08",105.2334,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-09",102.338,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-10",105.9323,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-11",104.5345,"P"
"GRC","INDPROD","MFG","IDX2015","M","2016-12",103.4362,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-01",101.2397,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-02",107.0305,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-03",109.9259,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-04",103.7357,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-05",107.5297,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-06",106.5313,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-07",104.7342,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-08",107.1304,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-09",104.3348,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-10",107.1304,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-11",103.9354,"P"
"GRC","INDPROD","MFG","IDX2015","M","2017-12",109.5266,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-01",110.6248,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-02",108.029,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-03",107.8293,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-04",107.1304,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-05",108.1288,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-06",108.3285,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-07",112.0226,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-08",108.9275,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-09",106.4315,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-10",107.5297,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-11",112.8214,"P"
"GRC","INDPROD","MFG","IDX2015","M","2018-12",110.9244,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-01",109.3269,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-02",111.6233,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-03",110.6248,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-04",110.8245,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-05",111.4236,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-06",108.1288,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-07",109.7263,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-08",109.9259,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-09",112.0226,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-10",109.8261,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-11",105.0337,"P"
"GRC","INDPROD","MFG","IDX2015","M","2019-12",112.1225,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-01",114.319,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-02",110.4252,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-03",112.1225,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-04",96.9465,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-05",101.04,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-06",107.5297,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-07",109.8261,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-08",109.1272,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-09",107.9291,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-10",107.2302,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-11",112.422,"P"
"GRC","INDPROD","MFG","IDX2015","M","2020-12",113.1209,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-01",116.0163,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-02",113.4204,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-03",116.0163,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-04",119.2113,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-05",115.8166,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-06",115.3174,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-07",116.216,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-08",116.0163,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-09",120.9086,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-10",122.9054,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-11",123.0052,"P"
"GRC","INDPROD","MFG","IDX2015","M","2021-12",119.9101,"P"
"HUN","INDPROD","MFG","IDX2015","M","2008-09",86.74699,
"HUN","INDPROD","MFG","IDX2015","M","2008-10",84.83936,
"HUN","INDPROD","MFG","IDX2015","M","2008-11",82.42972,
"HUN","INDPROD","MFG","IDX2015","M","2008-12",71.18474,
"HUN","INDPROD","MFG","IDX2015","M","2009-01",70.88354,
"HUN","INDPROD","MFG","IDX2015","M","2009-02",68.6747,
"HUN","INDPROD","MFG","IDX2015","M","2009-03",72.38956,
"HUN","INDPROD","MFG","IDX2015","M","2009-04",69.47791,
"HUN","INDPROD","MFG","IDX2015","M","2009-05",69.97992,
"HUN","INDPROD","MFG","IDX2015","M","2009-06",71.98795,
"HUN","INDPROD","MFG","IDX2015","M","2009-07",71.98795,
"HUN","INDPROD","MFG","IDX2015","M","2009-08",71.38554,
"HUN","INDPROD","MFG","IDX2015","M","2009-09",73.89558,
"HUN","INDPROD","MFG","IDX2015","M","2009-10",75.50201,
"HUN","INDPROD","MFG","IDX2015","M","2009-11",74.39759,
"HUN","INDPROD","MFG","IDX2015","M","2009-12",73.89558,
"HUN","INDPROD","MFG","IDX2015","M","2010-01",76.50603,
"HUN","INDPROD","MFG","IDX2015","M","2010-02",75.60241,
"HUN","INDPROD","MFG","IDX2015","M","2010-03",76.00401,
"HUN","INDPROD","MFG","IDX2015","M","2010-04",77.61044,
"HUN","INDPROD","MFG","IDX2015","M","2010-05",81.82731,
"HUN","INDPROD","MFG","IDX2015","M","2010-06",81.92771,
"HUN","INDPROD","MFG","IDX2015","M","2010-07",81.4257,
"HUN","INDPROD","MFG","IDX2015","M","2010-08",84.23695,
"HUN","INDPROD","MFG","IDX2015","M","2010-09",82.73093,
"HUN","INDPROD","MFG","IDX2015","M","2010-10",83.53413,
"HUN","INDPROD","MFG","IDX2015","M","2010-11",85.84338,
"HUN","INDPROD","MFG","IDX2015","M","2010-12",79.11646,
"HUN","INDPROD","MFG","IDX2015","M","2011-01",86.24498,
"HUN","INDPROD","MFG","IDX2015","M","2011-02",87.5502,
"HUN","INDPROD","MFG","IDX2015","M","2011-03",84.43775,
"HUN","INDPROD","MFG","IDX2015","M","2011-04",84.63856,
"HUN","INDPROD","MFG","IDX2015","M","2011-05",83.03213,
"HUN","INDPROD","MFG","IDX2015","M","2011-06",83.43374,
"HUN","INDPROD","MFG","IDX2015","M","2011-07",84.63856,
"HUN","INDPROD","MFG","IDX2015","M","2011-08",84.33735,
"HUN","INDPROD","MFG","IDX2015","M","2011-09",85.94377,
"HUN","INDPROD","MFG","IDX2015","M","2011-10",86.54619,
"HUN","INDPROD","MFG","IDX2015","M","2011-11",88.65462,
"HUN","INDPROD","MFG","IDX2015","M","2011-12",85.44176,
"HUN","INDPROD","MFG","IDX2015","M","2012-01",85.14056,
"HUN","INDPROD","MFG","IDX2015","M","2012-02",84.73895,
"HUN","INDPROD","MFG","IDX2015","M","2012-03",85.24097,
"HUN","INDPROD","MFG","IDX2015","M","2012-04",82.83132,
"HUN","INDPROD","MFG","IDX2015","M","2012-05",86.04417,
"HUN","INDPROD","MFG","IDX2015","M","2012-06",83.13253,
"HUN","INDPROD","MFG","IDX2015","M","2012-07",83.23293,
"HUN","INDPROD","MFG","IDX2015","M","2012-08",86.54619,
"HUN","INDPROD","MFG","IDX2015","M","2012-09",85.84338,
"HUN","INDPROD","MFG","IDX2015","M","2012-10",83.53413,
"HUN","INDPROD","MFG","IDX2015","M","2012-11",83.13253,
"HUN","INDPROD","MFG","IDX2015","M","2012-12",84.33735,
"HUN","INDPROD","MFG","IDX2015","M","2013-01",83.53413,
"HUN","INDPROD","MFG","IDX2015","M","2013-02",83.23293,
"HUN","INDPROD","MFG","IDX2015","M","2013-03",83.73494,
"HUN","INDPROD","MFG","IDX2015","M","2013-04",84.23695,
"HUN","INDPROD","MFG","IDX2015","M","2013-05",83.83534,
"HUN","INDPROD","MFG","IDX2015","M","2013-06",84.13654,
"HUN","INDPROD","MFG","IDX2015","M","2013-07",85.74297,
"HUN","INDPROD","MFG","IDX2015","M","2013-08",88.35342,
"HUN","INDPROD","MFG","IDX2015","M","2013-09",88.85542,
"HUN","INDPROD","MFG","IDX2015","M","2013-10",88.65462,
"HUN","INDPROD","MFG","IDX2015","M","2013-11",88.35342,
"HUN","INDPROD","MFG","IDX2015","M","2013-12",88.85542,
"HUN","INDPROD","MFG","IDX2015","M","2014-01",90.36144,
"HUN","INDPROD","MFG","IDX2015","M","2014-02",91.26506,
"HUN","INDPROD","MFG","IDX2015","M","2014-03",92.36948,
"HUN","INDPROD","MFG","IDX2015","M","2014-04",92.57028,
"HUN","INDPROD","MFG","IDX2015","M","2014-05",91.96787,
"HUN","INDPROD","MFG","IDX2015","M","2014-06",95.78313,
"HUN","INDPROD","MFG","IDX2015","M","2014-07",97.18875,
"HUN","INDPROD","MFG","IDX2015","M","2014-08",91.26506,
"HUN","INDPROD","MFG","IDX2015","M","2014-09",93.3735,
"HUN","INDPROD","MFG","IDX2015","M","2014-10",90.96385,
"HUN","INDPROD","MFG","IDX2015","M","2014-11",95.08032,
"HUN","INDPROD","MFG","IDX2015","M","2014-12",93.7751,
"HUN","INDPROD","MFG","IDX2015","M","2015-01",97.59036,
"HUN","INDPROD","MFG","IDX2015","M","2015-02",96.18474,
"HUN","INDPROD","MFG","IDX2015","M","2015-03",99.5984,
"HUN","INDPROD","MFG","IDX2015","M","2015-04",99.29719,
"HUN","INDPROD","MFG","IDX2015","M","2015-05",98.79518,
"HUN","INDPROD","MFG","IDX2015","M","2015-06",100.8032,
"HUN","INDPROD","MFG","IDX2015","M","2015-07",102.008,
"HUN","INDPROD","MFG","IDX2015","M","2015-08",97.69077,
"HUN","INDPROD","MFG","IDX2015","M","2015-09",102.008,
"HUN","INDPROD","MFG","IDX2015","M","2015-10",102.3092,
"HUN","INDPROD","MFG","IDX2015","M","2015-11",101.8072,
"HUN","INDPROD","MFG","IDX2015","M","2015-12",101.9076,
"HUN","INDPROD","MFG","IDX2015","M","2016-01",100.4016,
"HUN","INDPROD","MFG","IDX2015","M","2016-02",99.09638,
"HUN","INDPROD","MFG","IDX2015","M","2016-03",97.18875,
"HUN","INDPROD","MFG","IDX2015","M","2016-04",103.2129,
"HUN","INDPROD","MFG","IDX2015","M","2016-05",102.51,
"HUN","INDPROD","MFG","IDX2015","M","2016-06",101.1044,
"HUN","INDPROD","MFG","IDX2015","M","2016-07",102.51,
"HUN","INDPROD","MFG","IDX2015","M","2016-08",102.008,
"HUN","INDPROD","MFG","IDX2015","M","2016-09",100.1004,
"HUN","INDPROD","MFG","IDX2015","M","2016-10",100.6024,
"HUN","INDPROD","MFG","IDX2015","M","2016-11",103.3133,
"HUN","INDPROD","MFG","IDX2015","M","2016-12",103.9157,
"HUN","INDPROD","MFG","IDX2015","M","2017-01",101.6064,
"HUN","INDPROD","MFG","IDX2015","M","2017-02",105.1205,
"HUN","INDPROD","MFG","IDX2015","M","2017-03",106.2249,
"HUN","INDPROD","MFG","IDX2015","M","2017-04",106.6265,
"HUN","INDPROD","MFG","IDX2015","M","2017-05",108.0321,
"HUN","INDPROD","MFG","IDX2015","M","2017-06",107.5301,
"HUN","INDPROD","MFG","IDX2015","M","2017-07",103.6145,
"HUN","INDPROD","MFG","IDX2015","M","2017-08",107.8313,
"HUN","INDPROD","MFG","IDX2015","M","2017-09",107.5301,
"HUN","INDPROD","MFG","IDX2015","M","2017-10",109.1365,
"HUN","INDPROD","MFG","IDX2015","M","2017-11",107.2289,
"HUN","INDPROD","MFG","IDX2015","M","2017-12",110.0402,
"HUN","INDPROD","MFG","IDX2015","M","2018-01",110.241,
"HUN","INDPROD","MFG","IDX2015","M","2018-02",108.6345,
"HUN","INDPROD","MFG","IDX2015","M","2018-03",108.5341,
"HUN","INDPROD","MFG","IDX2015","M","2018-04",109.739,
"HUN","INDPROD","MFG","IDX2015","M","2018-05",111.9478,
"HUN","INDPROD","MFG","IDX2015","M","2018-06",110.9438,
"HUN","INDPROD","MFG","IDX2015","M","2018-07",107.9317,
"HUN","INDPROD","MFG","IDX2015","M","2018-08",112.8514,
"HUN","INDPROD","MFG","IDX2015","M","2018-09",109.1365,
"HUN","INDPROD","MFG","IDX2015","M","2018-10",111.747,
"HUN","INDPROD","MFG","IDX2015","M","2018-11",110.9438,
"HUN","INDPROD","MFG","IDX2015","M","2018-12",117.6707,
"HUN","INDPROD","MFG","IDX2015","M","2019-01",115.3614,
"HUN","INDPROD","MFG","IDX2015","M","2019-02",115.4618,
"HUN","INDPROD","MFG","IDX2015","M","2019-03",116.8675,
"HUN","INDPROD","MFG","IDX2015","M","2019-04",116.0643,
"HUN","INDPROD","MFG","IDX2015","M","2019-05",119.9799,
"HUN","INDPROD","MFG","IDX2015","M","2019-06",115.261,
